wals_code,name,latitude,longitude,genus,family,countrycodes,Number_of_Non-Derived_Basic_Colour_Categories,Number_of_Basic_Colour_Categories,Green_and_Blue,Red_and_Yellow,Fixed_Stress_Locations,Weight-Sensitive_Stress,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Rhythm_Types,Consonant_Inventories,Vowel_Quality_Inventories,Consonant-Vowel_Ratio,Voicing_in_Plosives_and_Fricatives,Voicing_and_Gaps_in_Plosive_Systems,Uvular_Consonants,Glottalized_Consonants,Lateral_Consonants,The_Velar_Nasal,Vowel_Nasalization,Front_Rounded_Vowels,Syllable_Structure,Absence_of_Common_Consonants,Presence_of_Uncommon_Consonants,Fusion_of_Selected_Inflectional_Formatives,Exponence_of_Selected_Inflectional_Formatives,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Case_Syncretism,Syncretism_in_Verbal_Person/Number_Marking,Coding_of_Nominal_Plurality,Plurality_in_Independent_Personal_Pronouns,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Gender_Distinctions_in_Independent_Personal_Pronouns,Person_Marking_on_Adpositions,Number_of_Cases,Asymmetrical_Case-Marking,Position_of_Case_Affixes,Position_of_Pronominal_Possessive_Affixes,Perfective/Imperfective_Aspect,The_Past_Tense,The_Future_Tense,The_Perfect,Position_of_Tense-Aspect_Affixes,Semantic_Distinctions_of_Evidentiality,Coding_of_Evidentiality,"Order_of_Subject,_Object_and_Verb",Order_of_Subject_and_Verb,Order_of_Object_and_Verb,"Order_of_Object,_Oblique,_and_Verb",Order_of_Adposition_and_Noun_Phrase,Order_of_Genitive_and_Noun,Order_of_Adjective_and_Noun,Order_of_Demonstrative_and_Noun,Order_of_Relative_Clause_and_Noun,Order_of_Degree_Word_and_Adjective,Position_of_Interrogative_Phrases_in_Content_Questions,Order_of_Adverbial_Subordinator_and_Clause,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Alignment_of_Case_Marking_of_Pronouns,Alignment_of_Verbal_Person_Marking,Verbal_Person_Marking,Third_Person_Zero_of_Verbal_Person_Marking,Order_of_Person_Markers_on_the_Verb,Passive_Constructions,Nonperiphrastic_Causative_Constructions,Negative_Morphemes,Symmetric_and_Asymmetric_Standard_Negation,Subtypes_of_Asymmetric_Standard_Negation,Comparative_Constructions,Hand_and_Arm,Finger_and_Hand,Postverbal_Negative_Morphemes,Postnominal_relative_clauses,SVNegO_Order,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",SVONeg_Order,The_Position_of_Negative_Morphemes_in_SVO_Languages,Preverbal_Negative_Morphemes,Order_of_Negative_Morpheme_and_Verb,Minor_morphological_means_of_signaling_negation,Exponence_of_Tense-Aspect-Mood_Inflection,Tone,Inflectional_Synthesis_of_the_Verb,Locus_of_Marking_in_the_Clause,Locus_of_Marking_in_Possessive_Noun_Phrases,Locus_of_Marking:_Whole-language_Typology,Reduplication,Number_of_Genders,Sex-based_and_Non-sex-based_Gender_Systems,Systems_of_Gender_Assignment,Occurrence_of_Nominal_Plurality,The_Associative_Plural,Definite_Articles,Indefinite_Articles,Distance_Contrasts_in_Demonstratives,Pronominal_and_Adnominal_Demonstratives,Indefinite_Pronouns,Intensifiers_and_Reflexive_Pronouns,Comitatives_and_Instrumentals,Ordinal_Numerals,Distributive_Numerals,Numeral_Classifiers,Obligatory_Possessive_Inflection,Possessive_Classification,"Genitives,_Adjectives_and_Relative_Clauses",Adjectives_without_Nouns,Action_Nominal_Constructions,Noun_Phrase_Conjunction,Nominal_and_Verbal_Conjunction,The_Morphological_Imperative,The_Prohibitive,Imperative-Hortative_Systems,The_Optative,Situational_Possibility,Epistemic_Possibility,Overlap_between_Situational_and_Epistemic_Modal_Marking,Suppletion_According_to_Tense_and_Aspect,Verbal_Number_and_Suppletion,Order_of_Numeral_and_Noun,Position_of_Polar_Question_Particles,Expression_of_Pronominal_Subjects,Ditransitive_Constructions:_The_Verb_'Give',Reciprocal_Constructions,Antipassive_Constructions,Applicative_Constructions,Periphrastic_Causative_Constructions,Negative_Indefinite_Pronouns_and_Predicate_Negation,Polar_Questions,Predicative_Possession,Predicative_Adjectives,Nominal_and_Locational_Predication,Zero_Copula_for_Predicate_Nominals,Relativization_on_Subjects,Relativization_on_Obliques,'Want'_Complement_Subjects,Purpose_Clauses,'When'_Clauses,Reason_Clauses,Utterance_Complement_Clauses,Numeral_Bases,M-T_Pronouns,N-M_Pronouns,Prenominal_relative_clauses,NegSOV_Order,SOVNeg_Order,SONegV_Order,Multiple_Negative_Constructions_in_SOV_Languages,SNegOV_Order,The_Position_of_Negative_Morphemes_in_SOV_Languages,M_in_Second_Person_Singular,M_in_First_Person_Singular,Other_Roles_of_Applied_Objects,Zero_Marking_of_A_and_P_Arguments,Productivity_of_the_Antipassive_Construction,Number_of_Possessive_Nouns,Suppletion_in_Imperatives_and_Hortatives,Tea,Politeness_Distinctions_in_Pronouns,Conjunctions_and_Universal_Quantifiers,SNegVO_Order,Obligatory_Double_Negation,Obligatory_Double_Negation_in_SVO_languages,NegSVO_Order,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Optional_Double_Negation,Optional_Double_Negation_in_SOV_languages,Third_Person_Pronouns_and_Demonstratives,Optional_Double_Negation_in_SVO_languages,Languages_with_different_word_order_in_negative_clauses,Verb-Initial_with_Clause-Final_Negative,Verb-Initial_with_Preverbal_Negative,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Multiple_Negative_Constructions_in_SVO_Languages,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Para-Linguistic_Usages_of_Clicks,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Double_negation_in_verb-initial_languages,Internally-headed_relative_clauses,Obligatory_Double_Negation_in_SOV_languages,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,Nasal_Vowels_in_West_Africa,Inclusive/Exclusive_Forms_in_Pama-Nyungan
khw,Khowar,36.0,72.0,Indic,Indo-European,PK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,6.0,1.0,0.0,,4.0,0.0,0.0,,3.0,,,,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kic,Kickapoo,42.25,-84.0,Algonquian,Algic,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kil,Kiluba,-8.0,26.0,Bantoid,Niger-Congo,CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,,,1.0,,5.0,17.0,2.0,10.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,2.0,,,,,,,
kio,Kiowa,37.0,-99.0,Kiowa-Tanoan,Kiowa-Tanoan,US,,,,,,,,,1.0,2.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,5.0,0.0,3.0,4.0,0.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,,1.0,0.0,,1.0,4.0,,0.0,2.0,,4.0,,2.0,,3.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,5.0,,0.0,1.0,2.0,,,11.0,,,0.0,3.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,,,,,,0.0,2.0,4.0,1.0,1.0,1.0,,,,0.0,1.0,3.0,,,3.0,0.0,,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,,0.0,0.0,2.0,,2.0,1.0,,0.0,1.0,0.0,2.0,,,2.0,2.0,0.0,2.0,,2.0,2.0,,2.0,0.0,0.0,,0.0,12.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,,2.0,,,6.0,,,5.0,,,,,,,,,,,,,,,2.0,11.0,,,
kir,Kirma,10.25,-4.83333333333,Gur,Niger-Congo,BF,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,5.0,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,4.0,0.0,1.0,2.0,5.0,,1.0,1.0,3.0,0.0,1.0,,,,,,,,,0.0,,,,,,1.0,0.0,5.0,18.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
kis,Kisi,8.83333333333,-10.1666666667,Mel,Niger-Congo,SL GN LR,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,1.0,,,,3.0,,,,0.0,3.0,,,4.0,,,,,,2.0,,,3.0,1.0,2.0,5.0,0.0,2.0,1.0,2.0,5.0,2.0,0.0,1.0,2.0,4.0,0.0,,,2.0,4.0,2.0,3.0,1.0,0.0,5.0,,,,0.0,1.0,3.0,0.0,5.0,11.0,1.0,1.0,0.0,3.0,2.0,3.0,,4.0,0.0,4.0,0.0,,3.0,0.0,1.0,,,0.0,2.0,4.0,1.0,,,1.0,0.0,,,,,,,,,,0.0,0.0,,1.0,,,,,,1.0,5.0,3.0,3.0,,,,,,5.0,,,,,1.0,,,,,,,,,,,1.0,1.0,0.0,,2.0,12.0,,,,1.0,,,,,2.0,,6.0,8.0,0.0,0.0,2.0,,,5.0,,,,,,,,3.0,,,,,3.0,,0.0,
kit,Kitsai,31.8333333333,-96.5,Caddoan,Caddoan,US,,,,,0.0,5.0,4.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kiu,Kui (in Indonesia),-8.43333333333,124.55,Greater Alor,Timor-Alor-Pantar,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kji,Kurmanji,38.0,42.0,Iranian,Indo-European,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
kjo,Konjo,-5.46666666667,120.333333333,South Sulawesi,Austronesian,ID,,,,,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkb,Konkomba,10.0,0.0833333333333,Gur,Niger-Congo,GH TG,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkn,Konkani,15.25,74.0,Indic,Indo-European,IN,,,,,,,,,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
kko,Koranko,9.33333333333,-11.25,Western Mande,Mande,SL GN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkp,Karakalpak,43.0,60.0,Turkic,Altaic,UZ,,,,,,,,,,,,,,,,,2.0,,,,,,,,5.0,,,5.0,,,,,,,,1.0,1.0,,,,,0.0,,,6.0,1.0,0.0,,4.0,0.0,0.0,1.0,3.0,0.0,1.0,,0.0,1.0,2.0,,,,,,,,,4.0,,,,,,2.0,,,17.0,,,1.0,6.0,0.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,2.0,4.0,,,,,,,,,,,,,,,3.0,1.0,7.0,0.0,,0.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
kkq,Kuikúro,-12.4166666667,-53.0833333333,Cariban,Cariban,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,4.0,0.0,,,2.0,,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkt,Kokota,-8.0,159.133333333,Oceanic,Austronesian,SB,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,4.0,1.0,,,,,,,,0.0,0.0,1.0,,0.0,2.0,1.0,1.0,5.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,1.0,0.0,,19.0,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,0.0,3.0,16.0,,,,,,,,,,
kkz,Kokni,20.75,73.5,Indic,Indo-European,IN,2.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kla,Klao,4.75,-8.75,Kru,Niger-Congo,LR,,,,,,,,,4.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,,,1.0,2.0,2.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,7.0,,,0.0,0.0,0.0,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,,1.0,4.0,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,
klk,Koh (Lakka),8.0,15.5,Adamawa,Niger-Congo,CM TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klm,Klamath,42.5,-121.5,Klamath-Modoc,Penutian,US,,,,,0.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,,,1.0,0.0,1.0,3.0,,,5.0,,,8.0,,,,,,,,1.0,0.0,,,,,0.0,,,3.0,2.0,2.0,5.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,,,,,,,,,3.0,0.0,6.0,,1.0,1.0,1.0,0.0,,9.0,,,0.0,0.0,0.0,,1.0,,,,,1.0,,,,,,,,4.0,1.0,,,,,,0.0,,,,,,,,3.0,0.0,3.0,,,,,,,0.0,1.0,5.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
klp,Kalapuya,44.5,-123.0,Kalapuyan,Kalapuyan,US,,,,,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klr,Koluri,37.0,48.0,Iranian,Indo-European,IR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,0.0,0.0,1.0,5.0,0.0,,,0.0,3.0,2.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kls,Kalispel,48.0,-117.0,Interior Salish,Salishan,US,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,8.0,1.0,0.0,,,,,,4.0,2.0,1.0,0.0,0.0,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,0.0,3.0,,,,1.0,0.0,1.0,,,19.0,,,0.0,0.0,0.0,,,,,,,1.0,,,,,3.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,0.0,3.0,16.0,,,,0.0,,,,,,
klw,Kiliwa,31.3333333333,-115.666666667,Yuman,Hokan,MX,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,1.0,3.0,,,,,1.0,,,6.0,1.0,0.0,,1.0,,1.0,3.0,5.0,,,,,3.0,4.0,,,,,,,,,3.0,,,0.0,0.0,1.0,3.0,0.0,,8.0,,,0.0,2.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,5.0,1.0,,2.0,15.0,,,,,,,,,,,,,,,3.0,9.0,5.0,,,,,,,,,,,,,,,,,
kma,Kamaiurá,-12.0833333333,-52.5833333333,Tupi-Guaraní,Tupian,BR,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,1.0,3.0,,,,,0.0,1.0,2.0,6.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,5.0,,0.0,3.0,0.0,3.0,4.0,,,,,,,,,4.0,,,,,,2.0,0.0,,8.0,,,2.0,2.0,0.0,,,,,,,1.0,,,,2.0,,0.0,2.0,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,5.0,2.0,0.0,,,,,2.0,5.0,,,,,,,4.0,,,,,,,,,1.0,4.0,4.0,,0.0,15.0,,,,,,,,,,,,,,,,10.0,8.0,,,,,,,,,,,,,,,,,
kmk,Kalmyk,44.0,83.0,Mongolic,Altaic,RU MN CN,,,,,,,,,,,,,,,,,2.0,,,,,,,,5.0,,,5.0,2.0,,,,,,,1.0,1.0,,,,,0.0,1.0,3.0,,1.0,0.0,,4.0,0.0,0.0,,3.0,0.0,1.0,,0.0,1.0,2.0,,,,,,,,0.0,3.0,,,,0.0,1.0,3.0,,,2.0,,,0.0,7.0,0.0,,,,,,,,,,,,,0.0,2.0,,,,,,3.0,,,,,,,,,,0.0,1.0,3.0,1.0,,,,,,,5.0,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,13.0,,14.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
kms,Kamass,52.0,92.0,Samoyedic,Uralic,RU,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,1.0,1.0,,,,,0.0,,,6.0,1.0,0.0,,4.0,0.0,0.0,1.0,,,,,0.0,,2.0,,,,,,,,,,,,2.0,,,1.0,,,9.0,,,0.0,0.0,0.0,,,,,,,,,,,,,4.0,,,,,,1.0,0.0,,,,,,,,,,0.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kmu,Khmu',21.0,102.0,Palaung-Khmuic,Austro-Asiatic,LA,,,,,5.0,2.0,4.0,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,,,2.0,2.0,1.0,7.0,6.0,2.0,2.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,0.0,2.0,1.0,2.0,,2.0,,,1.0,,1.0,2.0,3.0,1.0,2.0,2.0,3.0,0.0,2.0,,0.0,6.0,,,,1.0,,5.0,9.0,2.0,11.0,0.0,0.0,0.0,,0.0,,,,,,4.0,1.0,0.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,3.0,,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,,,1.0,0.0,5.0,0.0,,,,2.0,2.0,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,
kmw,Kamu,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,3.0,1.0,2.0,5.0,4.0,,1.0,2.0,,,,,2.0,4.0,0.0,,,,,,,,,,,,,,,1.0,,,9.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
kna,Karitiâna,-9.5,-64.0,Arikem,Tupian,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
knd,Kannada,14.0,76.0,Southern Dravidian,Dravidian,IN,,,,,,,,,0.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,1.0,0.0,,4.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,,1.0,1.0,2.0,,,17.0,,,1.0,6.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,5.0,2.0,,1.0,4.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,7.0,0.0,,0.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,
kng,Kaingang,-26.0,-52.0,Ge-Kaingang,Macro-Ge,BR,,,,,,,,,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,0.0,,,,,,1.0,3.0,6.0,1.0,0.0,,4.0,0.0,1.0,,,1.0,,4.0,0.0,,4.0,,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,2.0,0.0,,0.0,17.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
kni,Konni,10.25,-1.58333333333,Gur,Niger-Congo,GH,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,4.0,,,,,,0.0,,,1.0,1.0,1.0,,3.0,0.0,,2.0,5.0,,1.0,,2.0,0.0,,,,,,,,,,3.0,,,,,,1.0,0.0,5.0,18.0,2.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,
